Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985.0
Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24221.0
Existing Customer,36,F,3,High School,Married,Unknown,Blue,24,4,1,1,15439.0
Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637.0
Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543.0
Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684.0
Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007.0
Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,54,3,2,0,1616.0
Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116.0
Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2,2759.0
Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,3,8249.0
Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,31,2,3,2,14041.0
Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,43,5,3,2,5264.0
Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,54,4,2,1,2420.0
Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,4,2,0,2826.0
Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,34,5,5,2,12518.0
Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,1,5876.0
Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516.0
Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,1,2,9648.0
Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,3,34516.0
Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,35,3,3,0,3025.0
Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3,3265.0
Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,36,3,2,2,6041.0
Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,2293.0
Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,2,13399.0
Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,38,4,3,3,4317.0
Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378.0
Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,4,1,3,5012.0
Existing Customer,38,F,4,Uneducated,Single,Less than $40K,Blue,30,4,1,0,2569.0
Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,45,3,1,2,3471.0
Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516.0
Existing Customer,53,M,1,High School,Married,$120K +,Blue,36,6,3,2,3312.0
Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,3,2578.0
Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,44,4,3,2,2902.0
Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,39,3,2,1,2742.0
Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,53,5,3,3,2077.0
Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,1,2,6265.0
Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,3,0,7819.0
Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,3,3,2731.0
Attrited Customer,58,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,4,3,1438.3
Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,36,3,1,2,16286.0
Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,39,3,2,3,34516.0
Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,47,6,1,0,2609.0
Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,2,7567.0
Existing Customer,41,M,5,High School,Married,$60K - $80K,Blue,33,5,3,3,22770.0
Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,2,3791.0
Existing Customer,54,M,2,Graduate,Married,Less than $40K,Blue,39,4,4,2,2702.0
Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,1,3,2555.0
Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,3,2,2355.0
Existing Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,42,6,2,0,5332.0
Existing Customer,55,M,1,Uneducated,Single,$40K - $60K,Blue,49,6,3,2,1443.0
Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,3,10741.0
Existing Customer,41,M,1,Uneducated,Married,$60K - $80K,Blue,25,3,2,0,7984.0
Existing Customer,49,M,3,Uneducated,Single,$60K - $80K,Blue,32,3,2,2,18584.0
Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,56,4,1,3,5585.0
Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516.0
Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,43,6,3,4,1438.3
Existing Customer,40,M,2,Graduate,Single,$80K - $120K,Blue,24,5,1,0,2478.0
Existing Customer,51,M,4,High School,Single,$120K +,Blue,46,6,3,3,34516.0
Existing Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,44,6,2,3,2339.0
Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,2726.0
Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,39,3,3,3,14881.0
Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1628.0
Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,5,2,2,3156.0
Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,0,4745.0
Existing Customer,46,M,2,High School,Married,$120K +,Blue,36,5,3,2,19727.0
Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,22720.0
Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,36,5,3,0,8129.0
Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,27,6,2,3,3751.0
Existing Customer,54,F,4,High School,Married,Less than $40K,Blue,36,3,5,3,1594.0
Existing Customer,55,F,1,High School,Single,Less than $40K,Blue,43,4,2,0,2569.0
Existing Customer,49,F,4,Post-Graduate,Single,Unknown,Blue,44,6,3,2,18206.0
Existing Customer,45,M,4,High School,Married,$40K - $60K,Blue,34,6,3,3,3104.0
Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,41,5,3,2,2406.0
Existing Customer,63,M,1,Uneducated,Married,$80K - $120K,Blue,36,5,2,3,24571.0
Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,36,3,2,3,15534.0
Existing Customer,41,F,2,Graduate,Married,Less than $40K,Silver,33,4,2,0,12301.0
Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2,3,2846.0
Existing Customer,58,M,2,Uneducated,Unknown,$120K +,Blue,49,6,2,3,9788.0
Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue,36,4,3,3,7231.0
Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48,6,3,2,2324.0
Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,40,3,2,3,12208.0
Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,5,3,5639.0
Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,46,3,3,2,10021.0
Existing Customer,64,M,0,Unknown,Married,Less than $40K,Blue,56,6,1,0,2215.0
Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44,3,2,3,2027.0
Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47,6,2,2,6363.0
Existing Customer,39,F,3,College,Single,Less than $40K,Blue,25,6,1,2,3920.0
Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,36,5,1,3,9226.0
Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,49,6,1,1,9376.0
Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,3,1944.0
Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,1,0,9599.0
Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,28,5,1,2,28202.0
Existing Customer,43,M,3,College,Unknown,$80K - $120K,Blue,39,3,3,1,24850.0
Existing Customer,55,M,0,High School,Married,$120K +,Blue,49,5,3,3,3805.0
Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue,37,5,2,2,2733.0
Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27,6,3,3,12781.0
Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue,40,3,3,3,3106.0
Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,42,3,3,0,7477.0
Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,33,6,1,3,34516.0
Existing Customer,48,M,2,High School,Married,$120K +,Blue,36,6,5,2,29963.0
Existing Customer,47,M,1,Graduate,Single,$40K - $60K,Blue,36,5,3,0,6509.0
Attrited Customer,42,M,3,College,Married,$60K - $80K,Blue,34,3,3,3,13450.0
Existing Customer,41,M,2,Graduate,Unknown,$60K - $80K,Silver,36,6,2,0,27000.0
Existing Customer,51,M,4,College,Married,$120K +,Silver,31,5,2,1,34516.0
Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,47,5,3,2,6347.0
Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3,2,3106.0
Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,31,4,1,1,2536.0
Existing Customer,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,6,3,0,13048.0
Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,37,3,3,1,2453.0
Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,36,3,2,2,16138.0
Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,38,3,2,0,8077.0
Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,3,1929.0
Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,36,3,3,2,3127.0
Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,8645.0
Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,49,3,1,3,1438.3
Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,2185.0
Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,2,2,24487.0
Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue,36,6,2,3,2567.0
Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6,3,3,4131.0
Existing Customer,44,F,4,College,Married,Less than $40K,Silver,37,3,2,2,10790.0
Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,33,4,3,3,6884.0
Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,3,3,13961.0
Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,30,6,1,0,29801.0
Existing Customer,54,M,3,High School,Married,$120K +,Blue,43,4,1,1,13219.0
Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,46,2,3,3,2536.0
Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9478.0
Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,6,1,2,3502.0
Existing Customer,67,F,0,Unknown,Married,Unknown,Blue,56,4,3,3,10509.0
Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,36,3,3,0,1491.0
Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,2,9734.0
Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6,1,3,2305.0
Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241.0
Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,25,3,1,2,4789.0
Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,2,3,23138.0
Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,38,6,1,3,23008.0
Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue,36,3,1,0,3131.0
Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,2,5798.0
Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5,2,3,6880.0
Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3,2,2,34516.0
Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,34,6,2,1,2075.0
Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,44,3,3,0,4589.0
Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,40,1,2,2,2317.0
Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1,1981.0
Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3,2,1,6038.0
Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,32,5,3,2,14910.0
Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,39,3,3,2,29659.0
Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,3,2,4320.0
Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36,6,1,3,11213.0
Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,29,5,1,2,26181.0
Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,31,3,1,0,5773.0
Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,3,3,4503.0
Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,2,2,29770.0
Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,1,5014.0
Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,47,6,1,2,3445.0
Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,50,6,2,2,23412.0
Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,46,4,1,2,3044.0
Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,29,5,2,1,14596.0
Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3,2,2,3864.0
Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29,2,1,3,17030.0
Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,3,23090.0
Existing Customer,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,2,0,29205.0
Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,2,3,14035.0
Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2,3,2,2962.0
Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,30,6,3,0,18578.0
Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,3,2,2201.0
Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2,2061.0
Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue,23,4,2,2,24602.0
Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3,2,2,15911.0
Attrited Customer,56,M,2,College,Single,$120K +,Blue,50,2,2,3,16867.0
Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,3,0,2783.0
Attrited Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3,3,2,2972.0
Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,5124.0
Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,53,6,6,2,2880.0
Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue,46,4,1,0,5579.0
Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,44,5,1,3,12010.0
Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516.0
Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,2,2,4394.0
Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4,3,3,18325.0
Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,5,3,2,3773.0
Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,1,3,21684.0
Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,2,1919.0
Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5,3,2,9995.0
Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,35,3,2,2,11910.0
Existing Customer,39,F,3,College,Married,Less than $40K,Blue,36,4,2,0,2279.0
Existing Customer,57,M,1,College,Single,$40K - $60K,Blue,48,3,1,2,3539.0
Existing Customer,48,M,3,High School,Married,$80K - $120K,Blue,36,5,1,3,30579.0
Existing Customer,47,M,3,High School,Single,$80K - $120K,Blue,42,4,1,0,24480.0
Existing Customer,56,F,1,Uneducated,Divorced,Unknown,Blue,52,6,1,2,17561.0
Existing Customer,54,F,0,College,Married,Less than $40K,Blue,40,3,1,2,1638.0
Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue,36,3,3,2,2947.0
Existing Customer,52,M,4,High School,Married,$80K - $120K,Blue,42,6,1,0,5738.0
Existing Customer,43,M,4,Unknown,Unknown,$120K +,Blue,34,5,2,2,33304.0
Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,48,6,3,3,7251.0
Existing Customer,44,M,1,Unknown,Married,Unknown,Blue,34,6,2,0,2885.0
Existing Customer,56,F,1,College,Married,Less than $40K,Blue,36,6,2,3,2641.0
Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,35,6,3,0,2801.0
Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue,45,3,3,3,16794.0
Existing Customer,48,F,3,College,Divorced,$40K - $60K,Blue,41,4,1,3,9336.0
Existing Customer,56,F,5,College,Single,Less than $40K,Blue,43,4,1,0,2763.0
Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,17391.0
Existing Customer,65,F,1,High School,Married,Less than $40K,Blue,36,3,2,0,3198.0
Existing Customer,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26,3,3,2,5100.0
Existing Customer,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39,3,1,2,3955.0
Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,48,5,3,1,3140.0
Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,36,3,3,3,4028.0
Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,32,5,3,3,2264.0
Existing Customer,49,M,3,Unknown,Unknown,$120K +,Blue,44,5,2,2,21620.0
Existing Customer,58,M,2,High School,Single,$60K - $80K,Blue,45,3,2,0,6385.0
Existing Customer,41,F,4,Graduate,Single,$40K - $60K,Blue,31,4,2,3,2375.0
Existing Customer,33,M,2,Graduate,Married,$60K - $80K,Blue,13,3,3,3,1963.0
Existing Customer,47,F,4,College,Single,Less than $40K,Blue,37,6,2,2,4256.0
Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,49,5,1,0,5097.0
Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,45,3,2,3,3228.0
Existing Customer,49,M,1,Graduate,Unknown,$40K - $60K,Silver,41,6,1,3,20231.0
Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,39,3,2,3,27512.0
Existing Customer,55,F,3,Unknown,Married,$40K - $60K,Blue,47,5,2,0,1929.0
Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,13,6,3,2,2585.0
Attrited Customer,58,M,1,College,Married,$80K - $120K,Blue,47,3,3,3,12151.0
Existing Customer,46,M,3,High School,Single,$80K - $120K,Gold,42,3,2,2,34516.0
Existing Customer,48,M,4,High School,Married,$120K +,Blue,31,6,3,1,34516.0
Existing Customer,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32,4,1,2,5504.0
Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,28,4,1,2,10021.0
Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,49,5,3,0,3558.0
Existing Customer,50,M,3,High School,Single,$40K - $60K,Silver,44,4,3,4,19853.0
Existing Customer,41,F,1,High School,Single,$40K - $60K,Blue,31,6,3,2,4969.0
Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2,3,3117.0
Existing Customer,46,M,2,College,Single,$80K - $120K,Blue,41,4,2,0,21526.0
Existing Customer,61,M,0,High School,Single,$60K - $80K,Blue,51,4,2,2,5504.0
Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,53,4,3,2,5512.0
Attrited Customer,53,F,2,Doctorate,Married,Unknown,Blue,39,1,2,3,1438.3
Existing Customer,39,F,3,Doctorate,Unknown,$40K - $60K,Blue,28,5,3,0,7262.0
Existing Customer,51,M,3,High School,Married,$120K +,Blue,40,6,3,2,7319.0
Attrited Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,25,3,5,3,1438.3
Existing Customer,48,M,4,Unknown,Single,$60K - $80K,Blue,30,4,3,3,7712.0
Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,37,6,3,0,2053.0
Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue,32,3,1,3,12804.0
Existing Customer,48,M,4,College,Married,$80K - $120K,Blue,36,3,3,2,26443.0
Existing Customer,50,F,4,Graduate,Single,Less than $40K,Blue,36,6,2,0,3125.0
Existing Customer,56,F,2,Post-Graduate,Married,Less than $40K,Blue,48,6,1,2,4930.0
Existing Customer,39,F,2,College,Single,Less than $40K,Blue,36,6,3,3,9476.0
Existing Customer,47,M,1,Graduate,Married,$80K - $120K,Blue,37,6,3,3,11722.0
Existing Customer,44,M,2,Graduate,Single,$120K +,Blue,33,4,1,3,13301.0
Existing Customer,61,F,1,Unknown,Married,Unknown,Blue,47,4,2,3,1438.3
Attrited Customer,43,F,2,Post-Graduate,Married,Less than $40K,Blue,37,3,3,1,1438.3
Attrited Customer,59,M,1,High School,Married,$60K - $80K,Blue,36,3,2,3,6705.0
Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,31,4,2,0,22718.0
Existing Customer,40,M,4,Unknown,Divorced,$40K - $60K,Gold,28,4,2,2,23981.0
Existing Customer,65,M,2,Unknown,Married,Less than $40K,Blue,56,4,2,4,2318.0
Existing Customer,48,M,1,College,Married,$60K - $80K,Blue,29,4,3,2,19324.0
Existing Customer,44,M,2,Graduate,Single,$40K - $60K,Blue,34,5,3,1,5331.0
Existing Customer,36,F,4,Unknown,Married,Unknown,Blue,31,5,2,0,15700.0
Existing Customer,45,M,4,Graduate,Single,$60K - $80K,Blue,30,6,2,2,17625.0
Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,34,6,3,2,17438.0
Existing Customer,40,M,4,College,Unknown,$80K - $120K,Blue,25,3,3,1,1962.0
Attrited Customer,62,M,0,High School,Married,$60K - $80K,Blue,56,3,3,2,8077.0
Existing Customer,26,M,0,Graduate,Single,$40K - $60K,Blue,13,6,1,2,3290.0
Existing Customer,60,M,0,Uneducated,Single,Less than $40K,Blue,53,5,3,2,2402.0
Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,42,6,1,0,9256.0
Existing Customer,62,M,0,Graduate,Married,$60K - $80K,Blue,36,6,3,3,3674.0
Attrited Customer,57,M,2,College,Married,$40K - $60K,Blue,50,2,5,3,6462.0
Existing Customer,59,M,0,Graduate,Single,$40K - $60K,Blue,48,4,2,2,1638.0
Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,38,3,3,2,4335.0
Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,32,5,3,2,3233.0
Attrited Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,36,1,3,1,11862.0
Existing Customer,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516.0
Existing Customer,57,M,4,Uneducated,Married,$120K +,Blue,38,6,6,2,19802.0
Existing Customer,46,M,3,College,Unknown,$80K - $120K,Blue,36,4,2,2,24869.0
Existing Customer,40,M,3,High School,Unknown,$60K - $80K,Blue,36,4,2,1,3624.0
Existing Customer,54,M,1,Unknown,Married,$80K - $120K,Blue,36,4,1,2,6175.0
Existing Customer,57,F,1,Graduate,Single,$40K - $60K,Blue,48,5,1,0,10953.0
Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,28,6,2,3,11338.0
Existing Customer,47,F,2,Doctorate,Married,Less than $40K,Blue,35,3,2,2,5544.0
Existing Customer,47,M,4,Doctorate,Married,$60K - $80K,Blue,36,4,1,1,19665.0
Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,43,6,2,3,2927.0
Existing Customer,53,F,3,College,Married,$40K - $60K,Blue,33,4,3,3,5146.0
Attrited Customer,56,M,1,College,Married,$60K - $80K,Blue,44,5,3,3,1704.0
Attrited Customer,55,M,1,High School,Married,$60K - $80K,Blue,46,2,2,3,1438.3
Existing Customer,53,F,4,High School,Married,Less than $40K,Blue,36,6,1,3,2974.0
Attrited Customer,61,M,1,Unknown,Married,$40K - $60K,Blue,49,1,2,2,5472.0
Existing Customer,57,M,2,High School,Married,$60K - $80K,Blue,38,3,1,2,2736.0
Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,37,6,2,1,1438.3
